Fecha,Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
2026-08-01,Pablo García,Deportivo,-6.277 | -12.370 | -18.519 | -22.422 | -67.638 | -204.222,"-1,25% | -2,43% | -3,60% | -4,33% | -12,00% | -29,17%",,4ddías,495.778,502.055 | 508.148 | 514.297 | 518.200 | 563.416 | 700.000,Defensa
2026-08-01,Antañón,Celta,0 | 0 | 0 | 0 | 0 | -18.300,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,05%",,23ddías,581.700,581.700 | 581.700 | 581.700 | 581.700 | 581.700 | 600.000,Mediocampista
2026-08-01,Quagliata,Deportivo,+28.224 | +37.099 | +46.804 | +8.422 | -278.770 | -1.094.874,"+0,98% | +1,29% | +1,64% | +0,29% | -8,76% | -27,37%",,3ddías,2.905.126,2.876.902 | 2.868.027 | 2.858.322 | 2.896.704 | 3.183.896 | 4.000.000,Defensa
2026-08-01,Ochieng,Real Sociedad,0 | 0 | 0 | 0 | 0 | +2.633,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,23ddías,702.633,702.633 | 702.633 | 702.633 | 702.633 | 702.633 | 700.000,Mediocampista
2026-08-01,Morcillo,Atlético,0 | 0 | 0 | 0 | 0 | +2.702,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,23ddías,702.702,702.702 | 702.702 | 702.702 | 702.702 | 702.702 | 700.000,Mediocampista
2026-08-01,Cubo,Atlético,0 | 0 | 0 | 0 | 0 | +2.316,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,23ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 600.000,Delantero
2026-08-01,Hugo Ríos,Deportivo,0 | 0 | 0 | 0 | 0 | +3.386,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,23ddías,903.386,903.386 | 903.386 | 903.386 | 903.386 | 903.386 | 900.000,Portero
2026-08-01,Puerto,Deportivo,-1.161 | -1.923 | -2.519 | -1.063 | +1.407 | -27.029,"-0,31% | -0,51% | -0,67% | -0,28% | +0,38% | -6,76%",,4ddías,372.971,374.132 | 374.894 | 375.490 | 374.034 | 371.564 | 400.000,Portero
2026-08-01,Germán Parreño,Deportivo,0 | 0 | 0 | 0 | 0 | +2.633,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,23ddías,702.633,702.633 | 702.633 | 702.633 | 702.633 | 702.633 | 700.000,Portero
2026-08-01,Loureiro,Deportivo,-31.579 | -63.310 | -93.159 | -240.745 | -679.151 | -662.208,"-0,82% | -1,62% | -2,37% | -5,90% | -15,04% | -14,72%",,11ddías,3.837.792,3.869.371 | 3.901.102 | 3.930.951 | 4.078.537 | 4.516.943 | 4.500.000,Defensa
2026-08-01,Ximo,Deportivo,-430.807 | -430.807 | -430.807 | -430.807 | -430.807 | -406.334,"-6,60% | -6,60% | -6,60% | -6,60% | -6,60% | -6,25%",,1ddías,6.093.666,6.524.473 | 6.524.473 | 6.524.473 | 6.524.473 | 6.524.473 | 6.500.000,Defensa
2026-08-01,Teijo,Deportivo,0 | 0 | 0 | 0 | 0 | +2.257,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,23ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 600.000,Defensa
2026-08-01,Canedo,Deportivo,0 | 0 | 0 | 0 | 0 | +2.257,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,23ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 600.000,Defensa
2026-08-01,Samu Fernández,Deportivo,0 | 0 | 0 | 0 | 0 | +2.633,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,23ddías,702.633,702.633 | 702.633 | 702.633 | 702.633 | 702.633 | 700.000,Defensa
2026-08-01,Noubi,Deportivo,+283.336 | +518.580 | +706.146 | +1.170.791 | +931.164 | +1.564.498,"+3,23% | +6,07% | +8,45% | +14,83% | +11,45% | +20,86%",,8ddías,9.064.498,8.781.162 | 8.545.918 | 8.358.352 | 7.893.707 | 8.133.334 | 7.500.000,Defensa
2026-08-01,Comas,Deportivo,-26.476 | -52.546 | -77.151 | -197.523 | -455.363 | -996.556,"-2,57% | -4,98% | -7,14% | -16,45% | -31,21% | -49,83%",,26ddías,1.003.444,1.029.920 | 1.055.990 | 1.080.595 | 1.200.967 | 1.458.807 | 2.000.000,Defensa
2026-08-01,Barcia,Deportivo,-36.205 | -78.486 | -117.033 | -274.199 | -617.380 | -1.241.414,"-2,02% | -4,27% | -6,24% | -13,49% | -25,98% | -41,38%",,26ddías,1.758.586,1.794.791 | 1.837.072 | 1.875.619 | 2.032.785 | 2.375.966 | 3.000.000,Defensa
2026-08-01,Valou,Getafe,0 | 0 | 0 | 0 | 0 | +2.292,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,23ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 600.000,Defensa
