Fecha,Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
2026-07-30,Rafa Rodríguez,Málaga,0 | 0 | 0 | 0 | 0 | -229.574,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,53%",,20ddías,6.270.426,6.270.426 | 6.270.426 | 6.270.426 | 6.270.426 | 6.270.426 | 6.500.000,Mediocampista
2026-07-30,Haitam,Málaga,-5.500 | -11.988 | -16.450 | -38.533 | -86.857 | -207.430,"-1,10% | -2,38% | -3,23% | -7,26% | -14,99% | -29,63%",,24ddías,492.570,498.070 | 504.558 | 509.020 | 531.103 | 579.427 | 700.000,Delantero
2026-07-30,Ochoa,Málaga,0 | 0 | 0 | 0 | 0 | +13.040,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,20ddías,3.513.040,3.513.040 | 3.513.040 | 3.513.040 | 3.513.040 | 3.513.040 | 3.500.000,Mediocampista
2026-07-30,Enríquez,Málaga,-27.256 | -53.958 | -76.565 | -172.869 | -431.365 | -867.090,"-2,35% | -4,55% | -6,33% | -13,24% | -27,58% | -43,35%",,24ddías,1.132.910,1.160.166 | 1.186.868 | 1.209.475 | 1.305.779 | 1.564.275 | 2.000.000,Mediocampista
2026-07-30,Juanpe,Málaga,0 | 0 | 0 | 0 | 0 | -18.069,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,01%",,20ddías,581.931,581.931 | 581.931 | 581.931 | 581.931 | 581.931 | 600.000,Mediocampista
2026-07-30,Joaquín,Málaga,-139.230 | -324.142 | -498.978 | -1.231.306 | -2.832.340 | -4.964.696,"-1,52% | -3,46% | -5,23% | -11,99% | -23,87% | -35,46%",,24ddías,9.035.304,9.174.534 | 9.359.446 | 9.534.282 | 10.266.610 | 11.867.644 | 14.000.000,Delantero
2026-07-30,Lobete,Málaga,-23.375 | -53.444 | -81.424 | -206.735 | -460.270 | -844.270,"-1,98% | -4,42% | -6,58% | -15,17% | -28,48% | -42,21%",,24ddías,1.155.730,1.179.105 | 1.209.174 | 1.237.154 | 1.362.465 | 1.616.000 | 2.000.000,Delantero
2026-07-30,Jauregi,Málaga,0 | 0 | 0 | 0 | 0 | +5.774,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,20ddías,1.555.774,1.555.774 | 1.555.774 | 1.555.774 | 1.555.774 | 1.555.774 | 1.550.000,Delantero
2026-07-30,Arana,Racing,-10.522 | -25.364 | -39.075 | -105.184 | -278.004 | -515.891,"-1,06% | -2,51% | -3,82% | -9,66% | -22,03% | -34,39%",,24ddías,984.109,994.631 | 1.009.473 | 1.023.184 | 1.089.293 | 1.262.113 | 1.500.000,Delantero
2026-07-30,Canales,Racing,0 | 0 | 0 | 0 | 0 | +37.262,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,20ddías,10.037.262,10.037.262 | 10.037.262 | 10.037.262 | 10.037.262 | 10.037.262 | 10.000.000,Delantero
2026-07-30,Rafa GarridoRafita,Málaga,0 | 0 | 0 | 0 | 0 | +18.744,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,20ddías,5.018.744,5.018.744 | 5.018.744 | 5.018.744 | 5.018.744 | 5.018.744 | 5.000.000,Defensa
2026-07-30,Manuel Pellegrini,Betis,-262.113 | -529.278 | -818.213 | -989.583 | +494.906 | +513.283,"-3,37% | -6,58% | -9,82% | -11,64% | 0% | +7,33%",,6ddías,7.513.283,7.775.396 | 8.042.561 | 8.331.496 | 8.502.866 | 0 | 7.000.000,
2026-07-30,Carlos Corberán,Valencia,-27.601 | -57.112 | -85.557 | -70.206 | +120.656 | +123.017,"-2,63% | -5,29% | -7,72% | -6,42% | 0% | +13,67%",,6ddías,1.023.017,1.050.618 | 1.080.129 | 1.108.574 | 1.093.223 | 0 | 900.000,
